REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jul-88,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,730349,,,,0
Jul-88,Quebec,2016A000224,Persons,249,units,0,v11,6,6837077,,,,0
Jul-88,Ontario,2016A000235,Persons,249,units,0,v12,7,9838620,,,,0
Jul-88,Manitoba,2016A000246,Persons,249,units,0,v13,8,1102152,,,,0
Jul-88,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1028225,,,,0
Jul-88,Alberta,2016A000248,Persons,249,units,0,v15,10,2456614,,,,0
Jul-88,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3114761,,,,0
Jul-88,Yukon,2016A000260,Persons,249,units,0,v4,12,26653,,,,0
Jul-88,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,55809,,,t,0
Oct-88,Canada,2016A000011124,Persons,249,units,0,v1,1,26932655,,,,0
Oct-88,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,574645,,,,0
Oct-88,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,129327,,,,0
Oct-88,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,899462,,,,0
Oct-88,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,731671,,,,0
Oct-88,Quebec,2016A000224,Persons,249,units,0,v11,6,6864044,,,,0
Oct-88,Ontario,2016A000235,Persons,249,units,0,v12,7,9917210,,,,0
Oct-88,Manitoba,2016A000246,Persons,249,units,0,v13,8,1101074,,,,0
Oct-88,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1025453,,,,0
Oct-88,Alberta,2016A000248,Persons,249,units,0,v15,10,2465242,,,,0
Oct-88,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3141854,,,,0
Oct-88,Yukon,2016A000260,Persons,249,units,0,v4,12,26582,,,,0
Oct-88,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,56091,,,t,0
Jan-89,Canada,2016A000011124,Persons,249,units,0,v1,1,27032356,,,,0
Jan-89,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,575626,,,,0
Jan-89,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,129984,,,,0
Jan-89,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,900270,,,,0
Jan-89,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,732462,,,,0
Jan-89,Quebec,2016A000224,Persons,249,units,0,v11,6,6882602,,,,0
Jan-89,Ontario,2016A000235,Persons,249,units,0,v12,7,9969308,,,,0
Jan-89,Manitoba,2016A000246,Persons,249,units,0,v13,8,1101544,,,,0
Jan-89,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1021497,,,,0
Jan-89,Alberta,2016A000248,Persons,249,units,0,v15,10,2477533,,,,0
Jan-89,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3158092,,,,0
Jan-89,Yukon,2016A000260,Persons,249,units,0,v4,12,26898,,,,0
Jan-89,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,56540,,,t,0
Apr-89,Canada,2016A000011124,Persons,249,units,0,v1,1,27147776,,,,0
Apr-89,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,576458,,,,0
Apr-89,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130192,,,,0
Apr-89,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,901341,,,,0
Apr-89,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,733872,,,,0
Apr-89,Quebec,2016A000224,Persons,249,units,0,v11,6,6903228,,,,0
Apr-89,Ontario,2016A000235,Persons,249,units,0,v12,7,10031922,,,,0
Apr-89,Manitoba,2016A000246,Persons,249,units,0,v13,8,1102669,,,,0
Apr-89,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1020302,,,,0
Apr-89,Alberta,2016A000248,Persons,249,units,0,v15,10,2489032,,,,0
Apr-89,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3174623,,,,0
Apr-89,Yukon,2016A000260,Persons,249,units,0,v4,12,27053,,,,0
Apr-89,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,57084,,,t,0
Jul-89,Canada,2016A000011124,Persons,249,units,0,v1,1,27276781,,,,0
Jul-89,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,576551,,,,0
Jul-89,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130153,,,,0
Jul-89,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,903841,,,,0
Jul-89,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,735129,,,,0
Jul-89,Quebec,2016A000224,Persons,249,units,0,v11,6,6925128,,,,0
Jul-89,Ontario,2016A000235,Persons,249,units,0,v12,7,10103305,,,,0
Jul-89,Manitoba,2016A000246,Persons,249,units,0,v13,8,1103792,,,,0
Jul-89,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1019439,,,,0
Jul-89,Alberta,2016A000248,Persons,249,units,0,v15,10,2498325,,,,0
Jul-89,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3196725,,,,0
Jul-89,Yukon,2016A000260,Persons,249,units,0,v4,12,27167,,,,0
Jul-89,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,57226,,,t,0
Oct-89,Canada,2016A000011124,Persons,249,units,0,v1,1,27402695,,,,0
Oct-89,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,575594,,,,0
Oct-89,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,129900,,,,0
Oct-89,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,906644,,,,0
Oct-89,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,736352,,,,0
Oct-89,Quebec,2016A000224,Persons,249,units,0,v11,6,6946945,,,,0
Oct-89,Ontario,2016A000235,Persons,249,units,0,v12,7,10167642,,,,0
Oct-89,Manitoba,2016A000246,Persons,249,units,0,v13,8,1102522,,,,0
Oct-89,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1016043,,,,0
Oct-89,Alberta,2016A000248,Persons,249,units,0,v15,10,2507203,,,,0
Oct-89,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3229220,,,,0
Oct-89,Yukon,2016A000260,Persons,249,units,0,v4,12,27197,,,,0
Oct-89,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,57433,,,t,0
Jan-90,Canada,2016A000011124,Persons,249,units,0,v1,1,27463550,,,,0
Jan-90,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,576278,,,,0
Jan-90,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130336,,,,0
Jan-90,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,907394,,,,0
Jan-90,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,737307,,,,0
Jan-90,Quebec,2016A000224,Persons,249,units,0,v11,6,6955119,,,,0
Jan-90,Ontario,2016A000235,Persons,249,units,0,v12,7,10189985,,,,0
Jan-90,Manitoba,2016A000246,Persons,249,units,0,v13,8,1102752,,,,0
Jan-90,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1011429,,,,0
Jan-90,Alberta,2016A000248,Persons,249,units,0,v15,10,2520056,,,,0
Jan-90,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3247419,,,,0
Jan-90,Yukon,2016A000260,Persons,249,units,0,v4,12,27605,,,,0
Jan-90,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,57870,,,t,0
Apr-90,Canada,2016A000011124,Persons,249,units,0,v1,1,27567161,,,,0
Apr-90,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,577167,,,,0
Apr-90,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130468,,,,0
Apr-90,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,908444,,,,0
Apr-90,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,738744,,,,0
Apr-90,Quebec,2016A000224,Persons,249,units,0,v11,6,6973762,,,,0
Apr-90,Ontario,2016A000235,Persons,249,units,0,v12,7,10238884,,,,0
Apr-90,Manitoba,2016A000246,Persons,249,units,0,v13,8,1103935,,,,0
Apr-90,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1009952,,,,0
Apr-90,Alberta,2016A000248,Persons,249,units,0,v15,10,2532621,,,,0
Apr-90,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3266888,,,,0
Apr-90,Yukon,2016A000260,Persons,249,units,0,v4,12,27824,,,,0
Apr-90,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,58472,,,t,0
Jul-90,Canada,2016A000011124,Persons,249,units,0,v1,1,27691138,,,,0
Jul-90,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,577368,,,,0
Jul-90,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130404,,,,0
Jul-90,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,910451,,,,0
Jul-90,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,740156,,,,0
Jul-90,Quebec,2016A000224,Persons,249,units,0,v11,6,6996986,,,,0
Jul-90,Ontario,2016A000235,Persons,249,units,0,v12,7,10295832,,,,0
Jul-90,Manitoba,2016A000246,Persons,249,units,0,v13,8,1105421,,,,0
Jul-90,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1007727,,,,0
Jul-90,Alberta,2016A000248,Persons,249,units,0,v15,10,2547788,,,,0
Jul-90,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3292111,,,,0
Jul-90,Yukon,2016A000260,Persons,249,units,0,v4,12,27957,,,,0
Jul-90,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,58937,,,t,0
Oct-90,Canada,2016A000011124,Persons,249,units,0,v1,1,27807591,,,,0
Oct-90,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,577113,,,,0
Oct-90,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130367,,,,0
Oct-90,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,911749,,,,0
Oct-90,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,741981,,,,0
Oct-90,Quebec,2016A000224,Persons,249,units,0,v11,6,7019039,,,,0
Oct-90,Ontario,2016A000235,Persons,249,units,0,v12,7,10344678,,,,0
Oct-90,Manitoba,2016A000246,Persons,249,units,0,v13,8,1105098,,,,0
Oct-90,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1004214,,,,0
Oct-90,Alberta,2016A000248,Persons,249,units,0,v15,10,2563142,,,,0
Oct-90,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3322896,,,,0
Oct-90,Yukon,2016A000260,Persons,249,units,0,v4,12,28023,,,,0
Oct-90,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,59291,,,t,0
Jan-91,Canada,2016A000011124,Persons,249,units,0,v1,1,27854861,,,,0
Jan-91,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,577377,,,,0
Jan-91,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130477,,,,0
Jan-91,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,912792,,,,0
Jan-91,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,743210,,,,0
Jan-91,Quebec,2016A000224,Persons,249,units,0,v11,6,7026241,,,,0
Jan-91,Ontario,2016A000235,Persons,249,units,0,v12,7,10355101,,,,0
Jan-91,Manitoba,2016A000246,Persons,249,units,0,v13,8,1106196,,,,0
Jan-91,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1002651,,,,0
Jan-91,Alberta,2016A000248,Persons,249,units,0,v15,10,2572947,,,,0
Jan-91,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3339935,,,,0
Jan-91,Yukon,2016A000260,Persons,249,units,0,v4,12,28223,,,,0
Jan-91,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,59711,,,t,0
Apr-91,Canada,2016A000011124,Persons,249,units,0,v1,1,27928837,,,,0
Apr-91,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,578397,,,,0
Apr-91,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130453,,,,0
Apr-91,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,912889,,,,0
Apr-91,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,744203,,,,0
Apr-91,Quebec,2016A000224,Persons,249,units,0,v11,6,7044395,,,,0
Apr-91,Ontario,2016A000235,Persons,249,units,0,v12,7,10385937,,,,0
Apr-91,Manitoba,2016A000246,Persons,249,units,0,v13,8,1107757,,,,0
Apr-91,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1002876,,,,0
Apr-91,Alberta,2016A000248,Persons,249,units,0,v15,10,2580625,,,,0
Apr-91,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3352585,,,,0
Apr-91,Yukon,2016A000260,Persons,249,units,0,v4,12,28494,,,,0
Apr-91,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,60226,,,t,0
Jul-91,Canada,2016A000011124,Persons,249,units,0,v1,1,28037420,,,,0
Jul-91,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,579644,,,,0
Jul-91,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130369,,,,0
Jul-91,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,914969,,,,0
Jul-91,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,745567,,,,0
Jul-91,Quebec,2016A000224,Persons,249,units,0,v11,6,7067396,,,,0
Jul-91,Ontario,2016A000235,Persons,249,units,0,v12,7,10431316,,,,0
Jul-91,Manitoba,2016A000246,Persons,249,units,0,v13,8,1109604,,,,0
Jul-91,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1002713,,,,0
Jul-91,Alberta,2016A000248,Persons,249,units,0,v15,10,2592306,,,,0
Jul-91,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3373787,,,,0
Jul-91,Yukon,2016A000260,Persons,249,units,0,v4,12,28871,,,,0
Jul-91,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,60878,,,t,0
Jul-91,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,38724,,,,0
Jul-91,Nunavut,2016A000262,Persons,249,units,0,v7,15,22154,,,,0
Oct-91,Canada,2016A000011124,Persons,249,units,0,v1,1,28127327,,,,0
Oct-91,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,579549,,,,0
Oct-91,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130360,,,,0
Oct-91,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,916896,,,,0
Oct-91,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,745886,,,,0
Oct-91,Quebec,2016A000224,Persons,249,units,0,v11,6,7080336,,,,0
Oct-91,Ontario,2016A000235,Persons,249,units,0,v12,7,10465562,,,,0
Oct-91,Manitoba,2016A000246,Persons,249,units,0,v13,8,1109400,,,,0
Oct-91,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1000942,,,,0
Oct-91,Alberta,2016A000248,Persons,249,units,0,v15,10,2604031,,,,0
Oct-91,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3404049,,,,0
Oct-91,Yukon,2016A000260,Persons,249,units,0,v4,12,29142,,,,0
Oct-91,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,38854,,,,0
Oct-91,Nunavut,2016A000262,Persons,249,units,0,v7,15,22320,,,,0
Jan-92,Canada,2016A000011124,Persons,249,units,0,v1,1,28181477,,,,0
Jan-92,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,579425,,,,0
Jan-92,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130604,,,,0
Jan-92,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,917302,,,,0
Jan-92,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,746571,,,,0
Jan-92,Quebec,2016A000224,Persons,249,units,0,v11,6,7082645,,,,0
Jan-92,Ontario,2016A000235,Persons,249,units,0,v12,7,10488022,,,,0
Jan-92,Manitoba,2016A000246,Persons,249,units,0,v13,8,1109978,,,,0
Jan-92,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1001136,,,,0
Jan-92,Alberta,2016A000248,Persons,249,units,0,v15,10,2611786,,,,0
Jan-92,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3423217,,,,0
Jan-92,Yukon,2016A000260,Persons,249,units,0,v4,12,29239,,,,0
Jan-92,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,39055,,,,0
Jan-92,Nunavut,2016A000262,Persons,249,units,0,v7,15,22497,,,,0
Apr-92,Canada,2016A000011124,Persons,249,units,0,v1,1,28269699,,,,0
Apr-92,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,579761,,,,0
Apr-92,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130812,,,,0
Apr-92,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,917555,,,,0
Apr-92,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,747232,,,,0
Apr-92,Quebec,2016A000224,Persons,249,units,0,v11,6,7096705,,,,0
Apr-92,Ontario,2016A000235,Persons,249,units,0,v12,7,10528346,,,,0
Apr-92,Manitoba,2016A000246,Persons,249,units,0,v13,8,1111050,,,,0
Apr-92,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1002831,,,,0
Apr-92,Alberta,2016A000248,Persons,249,units,0,v15,10,2620771,,,,0
Apr-92,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3443237,,,,0
Apr-92,Yukon,2016A000260,Persons,249,units,0,v4,12,29510,,,,0
Apr-92,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,39230,,,,0
Apr-92,Nunavut,2016A000262,Persons,249,units,0,v7,15,22659,,,,0
Jul-92,Canada,2016A000011124,Persons,249,units,0,v1,1,28371264,,,,0
Jul-92,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,580109,,,,0
Jul-92,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,130827,,,,0
Jul-92,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,919451,,,,0
Jul-92,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,748121,,,,0
Jul-92,Quebec,2016A000224,Persons,249,units,0,v11,6,7110010,,,,0
Jul-92,Ontario,2016A000235,Persons,249,units,0,v12,7,10572205,,,,0
Jul-92,Manitoba,2016A000246,Persons,249,units,0,v13,8,1112689,,,,0
Jul-92,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1003995,,,,0
Jul-92,Alberta,2016A000248,Persons,249,units,0,v15,10,2632672,,,,0
Jul-92,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3468802,,,,0
Jul-92,Yukon,2016A000260,Persons,249,units,0,v4,12,30084,,,,0
Jul-92,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,39416,,,,0
Jul-92,Nunavut,2016A000262,Persons,249,units,0,v7,15,22883,,,,0
Oct-92,Canada,2016A000011124,Persons,249,units,0,v1,1,28474177,,,,0
Oct-92,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,579624,,,,0
Oct-92,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,131201,,,,0
Oct-92,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,921619,,,,0
Oct-92,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,747746,,,,0
Oct-92,Quebec,2016A000224,Persons,249,units,0,v11,6,7129062,,,,0
Oct-92,Ontario,2016A000235,Persons,249,units,0,v12,7,10610665,,,,0
Oct-92,Manitoba,2016A000246,Persons,249,units,0,v13,8,1113209,,,,0
Oct-92,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1002960,,,,0
Oct-92,Alberta,2016A000248,Persons,249,units,0,v15,10,2643421,,,,0
Oct-92,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3502209,,,,0
Oct-92,Yukon,2016A000260,Persons,249,units,0,v4,12,30034,,,,0
Oct-92,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,39422,,,,0
Oct-92,Nunavut,2016A000262,Persons,249,units,0,v7,15,23005,,,,0
Jan-93,Canada,2016A000011124,Persons,249,units,0,v1,1,28533602,,,,0
Jan-93,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,580819,,,,0
Jan-93,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,131564,,,,0
Jan-93,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,922128,,,,0
Jan-93,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,747892,,,,0
Jan-93,Quebec,2016A000224,Persons,249,units,0,v11,6,7137514,,,,0
Jan-93,Ontario,2016A000235,Persons,249,units,0,v12,7,10629994,,,,0
Jan-93,Manitoba,2016A000246,Persons,249,units,0,v13,8,1114180,,,,0
Jan-93,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1003443,,,,0
Jan-93,Alberta,2016A000248,Persons,249,units,0,v15,10,2650886,,,,0
Jan-93,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3522509,,,,0
Jan-93,Yukon,2016A000260,Persons,249,units,0,v4,12,29964,,,,0
Jan-93,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,39538,,,,0
Jan-93,Nunavut,2016A000262,Persons,249,units,0,v7,15,23171,,,,0
Apr-93,Canada,2016A000011124,Persons,249,units,0,v1,1,28600864,,,,0
Apr-93,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,580369,,,,0
Apr-93,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,131833,,,,0
Apr-93,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,922469,,,,0
Apr-93,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,748320,,,,0
Apr-93,Quebec,2016A000224,Persons,249,units,0,v11,6,7147047,,,,0
Apr-93,Ontario,2016A000235,Persons,249,units,0,v12,7,10656924,,,,0
Apr-93,Manitoba,2016A000246,Persons,249,units,0,v13,8,1115554,,,,0
Apr-93,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1005037,,,,0
Apr-93,Alberta,2016A000248,Persons,249,units,0,v15,10,2658293,,,,0
Apr-93,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3541936,,,,0
Apr-93,Yukon,2016A000260,Persons,249,units,0,v4,12,30112,,,,0
Apr-93,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,39649,,,,0
Apr-93,Nunavut,2016A000262,Persons,249,units,0,v7,15,23321,,,,0
Jul-93,Canada,2016A000011124,Persons,249,units,0,v1,1,28684764,,,,0
Jul-93,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,579977,,,,0
Jul-93,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,132177,,,,0
Jul-93,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,923925,,,,0
Jul-93,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,748812,,,,0
Jul-93,Quebec,2016A000224,Persons,249,units,0,v11,6,7156537,,,,0
Jul-93,Ontario,2016A000235,Persons,249,units,0,v12,7,10690038,,,,0
Jul-93,Manitoba,2016A000246,Persons,249,units,0,v13,8,1117618,,,,0
Jul-93,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1006900,,,,0
Jul-93,Alberta,2016A000248,Persons,249,units,0,v15,10,2667292,,,,0
Jul-93,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3567772,,,,0
Jul-93,Yukon,2016A000260,Persons,249,units,0,v4,12,30337,,,,0
Jul-93,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,39820,,,,0
Jul-93,Nunavut,2016A000262,Persons,249,units,0,v7,15,23559,,,,0
Oct-93,Canada,2016A000011124,Persons,249,units,0,v1,1,28786619,,,,0
Oct-93,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,578194,,,,0
Oct-93,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,132467,,,,0
Oct-93,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,925851,,,,0
Oct-93,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,749454,,,,0
Oct-93,Quebec,2016A000224,Persons,249,units,0,v11,6,7172016,,,,0
Oct-93,Ontario,2016A000235,Persons,249,units,0,v12,7,10728737,,,,0
Oct-93,Manitoba,2016A000246,Persons,249,units,0,v13,8,1118603,,,,0
Oct-93,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1007016,,,,0
Oct-93,Alberta,2016A000248,Persons,249,units,0,v15,10,2678623,,,,0
Oct-93,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3601746,,,,0
Oct-93,Yukon,2016A000260,Persons,249,units,0,v4,12,30016,,,,0
Oct-93,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,40095,,,,0
Oct-93,Nunavut,2016A000262,Persons,249,units,0,v7,15,23801,,,,0
Jan-94,Canada,2016A000011124,Persons,249,units,0,v1,1,28835772,,,,0
Jan-94,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,577128,,,,0
Jan-94,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,132752,,,,0
Jan-94,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,925852,,,,0
Jan-94,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,749531,,,,0
Jan-94,Quebec,2016A000224,Persons,249,units,0,v11,6,7177923,,,,0
Jan-94,Ontario,2016A000235,Persons,249,units,0,v12,7,10744762,,,,0
Jan-94,Manitoba,2016A000246,Persons,249,units,0,v13,8,1119284,,,,0
Jan-94,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1007554,,,,0
Jan-94,Alberta,2016A000248,Persons,249,units,0,v15,10,2683346,,,,0
Jan-94,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3623717,,,,0
Jan-94,Yukon,2016A000260,Persons,249,units,0,v4,12,29670,,,,0
Jan-94,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,40273,,,,0
Jan-94,Nunavut,2016A000262,Persons,249,units,0,v7,15,23980,,,,0
Apr-94,Canada,2016A000011124,Persons,249,units,0,v1,1,28907448,,,,0
Apr-94,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,575670,,,,0
Apr-94,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,133030,,,,0
Apr-94,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,926109,,,,0
Apr-94,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,749473,,,,0
Apr-94,Quebec,2016A000224,Persons,249,units,0,v11,6,7184599,,,,0
Apr-94,Ontario,2016A000235,Persons,249,units,0,v12,7,10776819,,,,0
Apr-94,Manitoba,2016A000246,Persons,249,units,0,v13,8,1120863,,,,0
Apr-94,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,1008540,,,,0
Apr-94,Alberta,2016A000248,Persons,249,units,0,v15,10,2691443,,,,0
Apr-94,British_Columbia,2016A000259,Persons,249,units,0,v3,11,3646632,,,,0
Apr-94,Yukon,2016A000260,Persons,249,units,0,v4,12,29682,,,,0
Apr-94,Northwest_Territories,2016A000261,Persons,249,units,0,v6,14,40383,,,,0
Apr-94,Nunavut,2016A000262,Persons,249,units,0,v7,15,24205,,,,0
Jul-94,Canada,2016A000011124,Persons,249,units,0,v1,1,29000663,,,,0
